,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score
DKNG,35.0,,0.6528822517054161,44.17513404903751,17.131815390744933,58.80180404730309,3.225806451612903,26.933496899281536,-0.004824810771493278,-0.10624185476044173,68.1792942803894,43.04901130585472
DKS,60.0,22.861119174438752,0.2466422083746416,13.993895371512677,14.704851292554535,33.069374819785885,14.193548387096774,18.514079830440544,0.6948028990631075,0.06209693172220184,64.77395049082659,38.58958117552631
DLB,0.0,10.920901351240502,0.053662633647282104,3.817723784377267,33.35346384777488,6.000545839614604,12.258064516129032,12.163870664573766,0.1268340109598727,0.192181736832013,43.93419103454461,19.495466574554573
DLO,0.0,,0.024192767328784854,44.86044324917259,23.284175874724006,61.23495370692794,1.9354838709677418,7.4197062187935385,0.027841612161923275,0.17532500899234363,-27.208837029376692,18.941234793168164
DLR,35.0,26.16949152542373,0.3105630334524587,10.29656670687249,25.5701156146716,8.3153018588888,12.903225806451612,64.08469179065493,0.17942372282128335,0.21995715569069174,43.85517517718562,36.0165892685894
DLTR,0.0,,0.4072290368313351,6.360704014972893,13.1939443632645,12.41870692664207,18.70967741935484,42.59426032259593,0.32605621354074593,0.11422055905710121,45.75615772183692,23.70863670815192
DM,0.0,,0.003906621360654463,48.522200183949366,-6.602067884439733,-29.941433705566823,3.225806451612903,0.29757987546458475,-0.0032239518980024203,-0.0025221976729764865,-29.004880761028357,-2.2889212488505732
DMTK,0.0,,0.0007460990535209724,40.973393541347946,1.685261347323923,-34.10858258843069,4.516129032258064,0.06480588828784391,-0.0077374845552058095,-0.002170388097545739,-12.043583312177866,0.18275629406948943
DNA,0.0,,0.042901400921718395,47.192164122642836,27.49771160974671,64.1723247748922,1.9354838709677418,3.9455720707686504,-0.0009116001918489602,-0.018129420670788567,-30.47968265139199,19.370751555539872
DNB,14.0,13.946589108697143,0.05698095664034011,14.98764108469615,28.48789554526053,20.11765548188615,2.5806451612903225,7.779990391600449,-0.0001334049061242381,-1.178899693619289,-27.033947624962174,11.705463016918015
DNLI,0.0,,0.023550273296701684,20.69574087218558,,,4.516129032258064,3.5515729472153508,-0.002090010195946397,-0.10911092909029588,65.94002293418853,20.131024493586803
DNMR,0.0,,0.0014077690413706345,7.564050756127365,0.7460438582693474,-34.04083299256041,2.5806451612903225,0.11183188832340833,-0.0031572494449403016,-0.0030803644298185544,-31.99818982577679,-9.329030677823754
DNN,35.0,,0.0414822652691959,12.678088367375704,14.322841343170314,40.52605272037995,12.258064516129032,2.582800857312009,0.00309351246243592,0.18221057499614612,64.51809636018895,30.866564494454874
DNOW,0.0,,0.010670607707129538,17.550824142571493,8.867325510896498,44.12301344676959,6.451612903225806,1.6034880869404897,0.07300689411348771,0.03934857981935187,17.782934868128166,16.356309328842713
DNP,14.0,34.62568605927552,0.008884875578316357,48.3783807509053,,,23.870967741935484,4.668456728319884,-0.0010450050979731985,-0.10917469935861282,-8.530990485672962,22.923758032526457
DNUT,0.0,7.288127889407473,0.014286584590118022,18.79486624564919,29.867269152503155,27.994310250840325,1.9354838709677418,3.4565822404871906,-0.0005780879265383652,-0.31470627414413216,1.678919218168267,14.399136681038538
DO,0.0,,0.022067500260279434,16.191444563588362,26.65352884367131,58.27946876342179,1.2903225806451613,1.9656748346920083,0.027841612161923275,0.13144237192333383,61.1150055804989,28.08081299167171
DOC,0.0,33.256198347107436,0.036590013686392725,10.465647300721344,28.76124370997737,10.470553632147784,7.096774193548387,4.727331194784866,0.01237404984974368,0.2929705564976106,-9.20907892613608,13.63660382098172
DOCN,0.0,,0.04031893871184258,32.91060700643606,25.530866323242797,52.100313962445426,1.9354838709677418,4.217923290102914,-6.670245306211904e-05,-6.523911016384707,-22.88920189455703,14.800395555679998
DOCS,14.0,,0.09044227466079509,39.756757217742575,33.030632095145506,55.71373027541898,1.9354838709677418,8.298870412528455,0.035884744564256665,0.23697261897800906,-28.11430129669684,21.183808849713472
DOCU,35.0,,0.3715001120110918,34.48769999200416,30.70420039132774,49.58877296612128,3.8709677419354835,19.13521133470929,0.015467562312179599,1.1556035147217512,64.58833559767363,40.49453545979942
DOLE,0.0,23.57008133889218,0.006761226222594671,37.368206818645994,2.461627432659008,48.05518841863139,1.9354838709677418,1.6211809188349373,0.05692062930882092,0.057154442664593394,-0.4125781728389448,18.20952808317275
DOOR,35.0,,0.070692808341603,14.47309731242408,10.21907450830382,12.457991929553785,9.67741935483871,2.9332737725832247,0.4411348771433622,0.05782413894570887,57.29170851953464,24.17325715621507
DOUG,0.0,,0.0016869505279428283,30.305984756062703,12.075695920550626,36.100220091061715,1.9354838709677418,0.30644977079389324,-0.0012451124571595557,-0.024619878589506938,-30.89458900990619,8.44153684051047
DOV,0.0,10.609888970014534,0.16928686399435475,14.174193820764508,16.284352331441852,17.58555181846593,28.387096774193548,31.09924395564685,0.45041541453066997,0.09402363475895155,59.10428216176236,28.247354880249777
DOW,0.0,30.709677066780912,0.3299262838277809,24.977083054467847,6.507272161253277,51.278680113151665,3.225806451612903,55.93050474309361,0.11384125861764184,0.1334357678567838,1.3914181634556417,27.71391191493937
DOX,14.0,16.044358846385876,0.07178389199188003,5.445948417208872,15.305824367477179,9.930250236290469,16.774193548387096,16.272823474856136,0.27779741912674566,0.09544873540124622,43.02766164694772,21.785093743503687
DOYU,0.0,,0.000759954185995663,-8.91145994049631,5.610461920347993,-15.94784173284555,3.225806451612903,0.4204611321585115,0.003712214954923104,0.06747340835517188,-29.365608676369817,-7.609531401372234
DPZ,35.0,8.356047156605383,0.31402662535191844,4.922752339418941,16.782977599099453,2.2976274199853455,12.903225806451612,22.097172922867962,0.9026869365388014,0.13368963899222497,54.67039045042503,25.139777285037567
DQ,0.0,,0.027794162041147572,46.83450378969796,25.087844131343484,67.60141526340745,9.032258064516128,1.938894592742307,0.5463143008661835,0.01028103772664241,68.02410632769052,37.13617146949693
DRH,0.0,9.998555385050452,0.02514559386978561,43.48269622616427,6.1867980814801316,-30.274559341895106,12.258064516129032,2.8767667584088557,0.02474809969948736,0.1050948049946046,12.831297275377626,9.12930276179034
DRI,0.0,24.60377358490566,0.24153528101558067,12.605520381972259,8.23749906821558,22.700078308308164,18.70967741935484,28.99472844521231,0.511048258794414,0.09051069171309653,48.20435351408887,26.17440078628266
DRMA,0.0,,0.001802495396165062,,,,1.9354838709677418,0.0024717772292935794,-0.009827494751152206,-0.0006306331285370454,-32.74317631630505,-7.336637214426557
DRS,0.0,,0.016413029743539198,-1.2258774154412455,8.022328346868557,11.510107191108698,25.161290322580644,7.609717624336698,0.038359554534205406,0.14403496819942613,66.25139896220135,19.919961454937603
DRVN,0.0,,0.021700237980528884,38.656327330554305,25.02752326457122,50.37083865877851,1.9354838709677418,3.228568938349333,-0.009449514183800198,-0.018490977048872034,-29.684274819801136,15.174275761045397
DSKE,35.0,,0.016941743745116915,11.233228072316667,5.872642562050978,18.645014956305012,5.806451612903226,0.5693628553010055,0.008661834894820575,0.26921975819771404,62.25144160917799,23.67338389913433
DSL,35.0,36.16,0.00890098054936547,-23.206022033001382,,,7.096774193548387,1.9226596454279892,-0.004580235110265508,-0.035995530385232684,-14.826006186067563,8.257986438227706
DSX,14.0,37.51975683890578,0.0038411506841670518,30.78721069523242,17.35652256450237,65.53520985521641,12.258064516129032,0.5162709977584624,0.038359554534205406,0.022675624201256107,38.10404934037647,34.30824779960961
DT,35.0,,0.17303283088681723,29.322339426419042,31.539805155836707,43.34009219301651,3.225806451612903,25.933972923005925,0.035884744564256665,0.4676461676668987,62.50589021514749,39.244825442060424
DTC,0.0,,0.00785059398573843,45.742323292443324,26.991653523584745,63.752354202206064,1.9354838709677418,0.2528374736419064,0.023510694714512993,0.03541495947360307,-15.12990575111418,20.951105569475157
DTE,0.0,27.081794195250662,0.13095673529581203,30.125883622756035,9.880143235793435,8.217783707917336,40.0,31.711393214421243,0.37431500795474626,0.07824421888914511,19.849029645983613,26.579292632422547
DTIL,14.0,,0.002012294203857985,46.54368045449979,,,3.225806451612903,0.06592437323303317,-0.0019121369877807461,-0.0025092859067970662,-31.40748082054493,6.899047091512782
DTM,0.0,30.418786692759298,0.052249008801019854,11.209497837669456,,,1.9354838709677418,7.870989459181485,0.22087678981792466,0.07000426191750016,36.565736994731736,17.322279395263955
DUK,0.0,28.71889400921659,0.3861462609505736,11.975103841719758,20.98246486306225,9.903050554901483,28.387096774193548,70.0,0.2926462789464381,0.09243401423109676,13.053603688421509,29.17324448978464
DUOL,0.0,,0.17631793077506464,38.85162814648159,29.589212340962625,54.92153571526749,1.9354838709677418,12.025928597894605,-0.0006003220775590714,-4.230940011544781,67.80848539564101,34.08085621429962
DV,35.0,,0.0761095193548734,33.72462354930982,32.39935802524389,45.78082825826744,1.9354838709677418,10.330257524970808,0.019798479759589885,0.5847271466008941,56.119165300816896,36.6051443517444
DVA,0.0,,0.11092685082953278,0.23124935698045412,13.280755452059964,-2.6142712566890456,18.70967741935484,14.332473881388205,0.3990631076542337,0.07489755898200695,59.23400692269226,17.586233778517364
DVAX,35.0,,0.0495382303916039,48.92215743217325,27.370494808229246,68.25320851548467,12.903225806451612,2.706464768086133,0.02536680219197454,0.15723755202713116,63.37902137641153,43.85876530363511
DVN,0.0,32.904347826086955,0.5454071827775839,44.963187535962916,11.754873429475921,68.58299827029198,25.161290322580644,40.052435577156814,0.36317836308997703,0.032789993563328984,63.57124951126559,45.703453652738375
DWAC,35.0,,0.4476569234437861,,,,1.9354838709677418,2.1322322360700934,-0.0015119222694080319,-0.3363037635461804,-28.628085051681357,2.511779117377304
DWACW,0.0,,0.027864525295579926,,,,,70.0,-0.0003023844538816064,-0.5496340670276371,,22.412234862520666
DX,14.0,36.080064051240996,0.017189636857229306,1.182531749012039,,,23.225806451612904,1.0626681815903618,0.011755347357256496,0.3040088273713419,-15.569828342255404,11.826312922115044
DXC,14.0,,0.06035610772401909,-6.94892759740063,9.302489741178093,-11.201767853688233,27.741935483870968,6.619854176134721,-0.005291727942928111,-0.05732464825546578,-23.761340031514404,2.669488754255278
DXCM,35.0,,0.4756139913889529,24.88088697015348,27.932294294819506,33.15680919824725,12.258064516129032,70.0,0.05568322432384655,0.6547453882123221,64.39707297766043,45.56121534931098
DXLG,0.0,,0.0027313014631449644,12.127850502279557,19.446486659805462,44.844110899357574,23.870967741935484,0.3814625273830753,0.02969771963938483,0.04065823955603514,69.46892187972621,28.84964194426203
DYN,35.0,,0.10784719439429129,,,,2.5806451612903225,2.0005685129025634,-0.007982060216433579,-0.028318972858386963,-21.514954383061472,4.3185251077263995
EA,35.0,3.880638070924937,0.2775590786379372,11.481607341832367,30.161222634078282,16.64247908200448,22.58064516129032,55.693921009884534,0.22458900477284777,0.17563416725377012,52.01857025525876,36.2122009215775
EAF,0.0,22.861119174438752,0.011064518111848312,2.4190148112163534,21.382639642928282,-8.507036239356092,3.8709677419354835,0.5824485854329853,0.00309351246243592,0.1396639432711577,-27.361767176941488,2.4446362719840815
EAT,0.0,,0.0664972621367698,11.07066431200435,5.3348635357277985,10.849717328704752,25.806451612903224,2.5999651748044026,0.19365388014848856,0.05785963669782425,17.972889719097104,12.534332620716054
EB,0.0,,0.012249969153198391,40.29089958444061,24.47480087332015,63.06758538544172,3.8709677419354835,1.1985124363750128,-0.0004669171714348333,-0.2263601590896116,-23.50255803789625,18.506039131611672
EBAY,0.0,21.159178734756676,0.2992922071427221,5.577885884625462,30.46109492012765,0.6674202107642158,16.774193548387096,32.43674029920474,0.3081138412586176,0.038640766240544105,52.431840905344984,25.421333542516305
EBC,0.0,24.457142857142856,0.01264998615179368,15.29984630104825,,,2.5806451612903225,3.6966758168842953,-0.0005336196244969523,-0.34842480351671773,-9.70025217761269,7.058382259169334
EBR,0.0,3.76914123465951,0.008807356333507762,19.255577435202007,34.36620024228362,27.573890905405065,10.32258064516129,28.214054419517367,0.021654587237051437,0.10953775683234598,44.536605735799085,26.69492862197315
EBS,0.0,,0.003574987644612131,-7.7406837671040485,22.479618730686113,-20.113438537690087,11.612903225806452,0.14650983018496191,-0.03459633898821908,-0.0007242597568747316,-29.065041388046996,-3.8494707656379807
EC,0.0,38.26074587998195,0.031762321406489234,43.053411160823046,15.985353456800508,64.83916752271868,10.32258064516129,36.22073884594869,0.18622945023864235,0.018022244335335634,-9.995039129999249,31.57507498371673
ECC,14.0,37.04704463208685,0.010259064037701134,-12.46980245401084,,,6.451612903225806,1.1707911927007373,0.06743857168110307,0.042979395629650266,-13.886161457904773,6.359639577930637
ECL,35.0,8.448630879432889,0.30116394478540864,10.314481243076798,17.634895280181553,6.512030639777971,32.90322580645161,70.0,0.26666077426197626,0.21097343714736272,45.590610163775736,36.06074161410973
ECVT,0.0,,0.008296794053173078,29.435862010944955,12.520522320338312,33.71665569527616,4.516129032258064,1.5888624265677485,0.031553827116846386,0.08260865622648009,-17.042989176770313,10.99279687898499
ED,0.0,26.97872340425532,0.22274642933915378,14.384187706623264,23.80788226593973,5.062522671295054,40.0,45.7959540440539,0.41886158741382357,0.060332003627753164,24.702154970072144,28.798946838511135
EDIT,0.0,,0.01682178628503578,-17.18353668265117,,,5.161290322580645,0.9863030414316455,-0.005980986624570008,-0.017916363562533705,46.84507099920653,7.61745789716289
EDR,35.0,6.785269566131706,0.13350836045935552,26.518317338048305,23.295584910478837,47.15247318123033,1.9354838709677418,11.160962965680424,0.023510694714512993,0.3009663050797952,-24.687098069962744,20.256980813147337
EDU,0.0,,0.18259501237754677,-3.112785235436464,22.49455587163017,-3.717863209794241,11.612903225806452,18.933398427508912,0.1113664486476931,0.19567339807820766,66.00758077060395,19.10295334058004
EFC,35.0,36.51778118650205,0.019606226113032154,44.1246422214367,,,9.032258064516128,1.5708355481932832,0.06867597666607743,0.05332911144534391,-6.796151918222541,23.449211062088253
EFX,35.0,4.350520655195761,0.2886561342148609,12.636229629575158,25.233361502037816,17.589296793787646,28.387096774193548,45.79072773066524,0.26171115432207886,0.2705028168721512,61.73793077976588,36.75333872549685
EGHT,0.0,,0.0066369796700066225,20.575750545056593,25.83118862773351,39.56794063462634,17.419354838709676,0.6422194019419746,-0.0011117075510353174,-0.04196083655255095,-20.852182225342368,14.092853603100366
EGIO,0.0,,0.00045737390495398123,29.67899977386498,13.773272196524182,44.7789160961991,10.96774193548387,0.08305790557859899,-0.0014452198163459127,-0.0021773524197928086,-25.04709228929764,12.581649223732526
EGO,0.0,,0.02288870018283707,-5.896184002980442,12.42470921619474,-20.129487685029716,13.548387096774194,3.6679795420023016,0.018561074774615518,0.184831200863265,65.95957532263323,11.830722112782208
EGY,0.0,31.42556917688266,0.00461221760011996,46.2946887605052,16.637837003277404,66.97147826342525,20.0,0.6918193442586507,0.019179777267102703,0.06534160131677746,62.863556712602104,38.884775056688134
